,region,category,specialization,april_2021,may_2021,june_2021,july_2021,august_2021,september_2021,october_2021,november_2021,december_2021,january_2022,february_2022,march_2022,april_2022
16,jewish_autonomous_oblast,vacancies,all,26.015424164524433,16.992287917737798,7.969151670951163,-2.0565552699228817,-2.0565552699228817,7.969151670951163,-8.071979434447314,1.9537275064267305,0.9511568123393488,-20.10282776349615,14.987146529562978,1.9537275064267305,14.987146529562978
17,jewish_autonomous_oblast,vacancies,it,-7.069408740359876,-21.105398457583533,14.987146529562978,41.05398457583547,-37.14652956298198,-25.115681233933145,35.03856041131104,9.97429305912597,-14.08740359897169,-21.105398457583533,86.16966580976863,-10.077120822622106,1.9537275064267305
18,jewish_autonomous_oblast,vacancies,security,-2.0565552699228817,64.11311053984576,-14.08740359897169,22.005141388174806,-47.17223650385603,52.08226221079693,-10.077120822622106,-10.077120822622106,-58.20051413881748,1.9537275064267305,2.9562982005141407,26.015424164524433,32.030848329048865
19,jewish_autonomous_oblast,vacancies,arts,-3.0591259640102635,-0.051413881748075596,-0.051413881748075596,-0.051413881748075596,-0.051413881748075596,-0.051413881748075596,,,,,-0.051413881748075596,,
20,jewish_autonomous_oblast,resumes,all,-1.2082262210797126,-6.221079691516707,-2.210796915167066,8.817480719794332,0.7969151670951078,-5.218508997429296,3.8046272493573383,9.820051413881743,-3.213367609254476,-7.223650385604117,14.832904884318793,16.838046272493557,-1.2082262210797126
21,jewish_autonomous_oblast,resumes,it,13.830334190231383,-8.226221079691527,9.820051413881743,-3.213367609254476,1.799485861182518,-4.215938303341886,7.814910025706922,-11.2339331619537,-21.259640102827746,-11.2339331619537,-1.2082262210797126,22.853470437018018,24.85861182519278
22,jewish_autonomous_oblast,resumes,security,-14.241645244215931,0.7969151670951078,42.90488431876605,7.814910025706922,-15.244215938303341,4.8071979434447485,6.812339331619569,5.809768637532159,-22.262210796915156,-6.221079691516707,17.840616966580967,-17.24935732647816,-15.244215938303341
23,jewish_autonomous_oblast,resumes,arts,-11.2339331619537,-0.20565552699230238,24.85861182519278,-10.23136246786629,-46.32390745501283,-10.23136246786629,,,,,-81.41388174807196,,
24,zabaykalsky_krai,indexes,all,4.50353470437018,3.601221079691517,3.601221079691517,2.0973650385604117,3.901992287917738,3.8017352185089974,4.20276349614396,4.20276349614396,4.20276349614396,3.901992287917738,4.403277634961439,5.305591259640102,5.305591259640102
25,zabaykalsky_krai,indexes,it,3.0999357326478147,2.698907455012854,2.398136246786632,2.598650385604113,2.197622107969151,2.297879177377892,1.8968508997429305,2.0973650385604117,1.8968508997429305,1.8968508997429305,1.8968508997429305,2.297879177377892,1.8968508997429305
26,zabaykalsky_krai,indexes,security,4.102506426735218,3.7014781491002573,2.0973650385604117,3.2001928020565553,2.899421593830334,3.0999357326478147,3.2001928020565553,2.9996786632390746,4.002249357326479,3.500964010282777,3.4007069408740365,3.300449871465296,2.4983933161953726
27,zabaykalsky_krai,indexes,arts,3.901992287917738,2.4983933161953726,4.50353470437018,4.50353470437018,5.205334190231363,4.8043059125964005,4.303020565552699,4.9045629820051415,5.405848329048844,3.901992287917738,2.4983933161953726,2.4983933161953726,5.606362467866322
28,zabaykalsky_krai,vacancies,all,14.987146529562978,16.992287917737798,-4.061696658097702,74.13881748071981,-43.16195372750644,3.9588688946015367,-0.051413881748075596,2.9562982005141407,-3.0591259640102635,4.961439588688947,-2.0565552699228817,-10.077120822622106,-3.0591259640102635
29,zabaykalsky_krai,vacancies,it,0.9511568123393488,14.987146529562978,16.992287917737798,-8.071979434447314,24.010282776349626,5.964010282776343,32.030848329048865,-10.077120822622106,4.961439588688947,-13.084832904884337,-2.0565552699228817,-5.064267352185084,14.987146529562978
30,zabaykalsky_krai,vacancies,security,25.012853470437022,8.971722365038573,60.10282776349614,-37.14652956298198,9.97429305912597,1.9537275064267305,3.9588688946015367,14.987146529562978,-25.115681233933145,7.969151670951163,7.969151670951163,1.9537275064267305,15.989717223650388
31,zabaykalsky_krai,vacancies,arts,8.971722365038573,44.06169665809769,-51.18251928020564,2.9562982005141407,1.9537275064267305,20.0,10.97686375321338,-9.074550128534696,-14.08740359897169,3.9588688946015367,3.9588688946015367,-20.10282776349615,-54.19023136246787
32,zabaykalsky_krai,resumes,all,-2.9916452442159382,-5.999357326478155,-3.994215938303345,3.0237789203084766,2.0212082262210735,4.026349614395887,9.039203084832902,3.0237789203084766,-1.9890745501285423,-2.9916452442159382,12.04691516709511,7.034061696658092,-2.9916452442159382
33,zabaykalsky_krai,resumes,it,-2.9916452442159382,2.0212082262210735,2.0212082262210735,0.016066838046267407,5.028920308483293,12.04691516709511,7.034061696658092,-0.9865038560411392,-5.999357326478155,-13.017352185089983,1.0186375321336705,11.044344473007705,-3.994215938303345
34,zabaykalsky_krai,resumes,security,1.0186375321336705,-1.9890745501285423,-7.001928020565558,-7.001928020565558,1.0186375321336705,9.039203084832902,7.034061696658092,9.039203084832902,1.0186375321336705,-7.001928020565558,5.028920308483293,-0.9865038560411392,-11.012210796915177
35,zabaykalsky_krai,resumes,arts,-4.996786632390748,-9.007069408740364,-12.01478149100258,4.026349614395887,18.062339331619533,11.044344473007705,0.016066838046267407,4.026349614395887,-5.999357326478155,-25.048200514138827,-32.06619537275065,-22.04048843187661,4.026349614395887
36,kamchatka_krai,indexes,all,2.60025706940874,2.1992287917737787,2.098971722365038,2.2994858611825184,2.2994858611825184,2.399742930591259,2.7005141388174807,2.901028277634961,2.8007712082262204,3.3020565552699224,3.3020565552699224,4.204370179948586,3.402313624678663
37,kamchatka_krai,indexes,it,1.5976863753213366,1.5976863753213366,1.296915167095115,1.3971722365038555,1.3971722365038555,1.3971722365038555,1.296915167095115,1.296915167095115,1.3971722365038555,1.6979434447300772,1.8984575835475574,2.2994858611825184,2.399742930591259
38,kamchatka_krai,indexes,security,3.201799485861182,2.1992287917737787,1.8984575835475574,2.399742930591259,2.1992287917737787,1.7982005141388169,2.60025706940874,1.7982005141388169,2.4999999999999996,2.8007712082262204,1.998714652956298,2.4999999999999996,2.098971722365038
39,kamchatka_krai,indexes,arts,2.098971722365038,1.6979434447300772,2.8007712082262204,2.399742930591259,1.7982005141388169,2.4999999999999996,2.4999999999999996,2.098971722365038,2.1992287917737787,1.998714652956298,1.8984575835475574,,3.201799485861182
40,kamchatka_krai,vacancies,all,12.982005141388186,10.97686375321338,-0.051413881748075596,-3.0591259640102635,0.9511568123393488,4.961439588688947,0.9511568123393488,1.9537275064267305,2.9562982005141407,-14.08740359897169,7.969151670951163,-19.10025706940874,16.992287917737798
41,kamchatka_krai,vacancies,it,17.994858611825194,-2.0565552699228817,25.012853470437022,-1.0539845758354716,-3.0591259640102635,6.966580976863753,6.966580976863753,7.969151670951163,-12.082262210796898,-21.105398457583533,-1.0539845758354716,-20.10282776349615,0.9511568123393488
42,kamchatka_krai,vacancies,security,-14.08740359897169,32.030848329048865,5.964010282776343,-20.10282776349615,-3.0591259640102635,62.107969151670936,-12.082262210796898,56.09254498714655,-30.128534704370168,-24.113110539845735,18.997429305912604,-23.110539845758353,-10.077120822622106
43,kamchatka_krai,vacancies,arts,84.1645244215938,14.987146529562978,-44.164524421593825,9.97429305912597,38.04627249357327,-4.061696658097702,16.992287917737798,2.9562982005141407,-15.089974293059129,1.9537275064267305,-37.14652956298198,,-54.19023136246787
44,kamchatka_krai,resumes,all,-6.015424164524418,-9.023136246786635,-4.010282776349612,5.0128534704370225,2.0051413881748132,9.023136246786635,14.03598971722365,10.025706940874038,2.0051413881748132,-1.002570694087403,9.023136246786635,3.0077120822622163,-5.012853470437015
45,kamchatka_krai,resumes,it,7.0179948586118215,-3.0077120822622163,-2.005141388174806,7.0179948586118215,1.002570694087403,7.0179948586118215,2.0051413881748132,2.0051413881748132,-2.005141388174806,-6.015424164524418,10.025706940874038,-1.002570694087403,7.0179948586118215
46,kamchatka_krai,resumes,security,-1.002570694087403,-7.017994858611829,-11.02827763496144,1.002570694087403,-11.02827763496144,34.08740359897171,27.0694087403599,9.023136246786635,-6.015424164524418,-16.04113110539845,-13.033419023136247,-5.012853470437015,-23.059125964010278
47,kamchatka_krai,resumes,arts,-2.005141388174806,-7.017994858611829,-5.012853470437015,-7.017994858611829,3.0077120822622163,37.095115681233935,14.03598971722365,-12.030848329048851,-11.02827763496144,-8.020565552699232,-38.09768637532133,,-25.064267352185084
48,magadan_oblast,indexes,all,3.198586118251928,2.8978149100257067,2.6973007712082255,2.597043701799487,2.6973007712082255,2.8978149100257067,3.399100257069408,3.198586118251928,3.098329048843188,3.098329048843188,3.399100257069408,3.8001285347043696,3.098329048843188
49,magadan_oblast,indexes,it,2.0957583547557848,1.7949871465295635,1.5944730077120823,1.7949871465295635,1.5944730077120823,1.6947300771208225,1.6947300771208225,1.6947300771208225,1.5944730077120823,1.393958868894602,1.293701799485862,1.5944730077120823,1.393958868894602
50,magadan_oblast,indexes,security,2.9980719794344477,2.9980719794344477,2.8978149100257067,4.201156812339333,2.396529562982005,2.296272493573265,2.7975578406169666,2.7975578406169666,3.6998714652956304,3.298843187660668,2.196015424164524,2.8978149100257067,2.0957583547557848
51,magadan_oblast,indexes,arts,,6.005784061696659,1.293701799485862,1.9955012853470437,0.6921593830334185,5.303984575835476,3.5996143958868903,4.100899742930592,,,,5.003213367609255,2.0957583547557848
52,magadan_oblast,vacancies,all,0.899742930591259,4.910025706940871,1.9023136246786692,3.907455012853461,-3.1105398457583533,-1.105398457583533,-5.115681233933145,10.925449871465304,-0.10282776349615119,0.899742930591259,0.899742930591259,-6.118251928020555,16.940874035989708
53,magadan_oblast,vacancies,it,-14.13881748071978,9.922879177377894,7.917737789203102,-10.128534704370168,4.910025706940871,10.925449871465304,-0.10282776349615119,4.910025706940871,1.9023136246786692,12.930591259640096,10.925449871465304,-23.161953727506415,-6.118251928020555
54,magadan_oblast,vacancies,security,12.930591259640096,-1.105398457583533,6.915167095115692,-36.19537275064266,30.976863753213365,8.920308483290484,-2.107969151670943,3.907455012853461,-20.154241645244213,2.9048843187660793,41.00257069408741,-18.149100257069392,40.0
55,magadan_oblast,vacancies,arts,,-30.179948586118257,19.94858611825194,-3.1105398457583533,125.21850899742931,-55.24421593830334,105.16709511568124,5.912596401028281,,,,-54.24164524421593,63.05912596401029
56,magadan_oblast,resumes,all,-6.208226221079656,-5.2056555269922455,-5.2056555269922455,-2.197943444730072,-0.1928020565552515,7.827763496143973,9.832904884318793,4.820051413881799,-2.197943444730072,-0.1928020565552515,9.832904884318793,3.817480719794389,-4.203084832904892
57,magadan_oblast,resumes,it,-14.22879177377888,-8.213367609254476,-0.1928020565552515,-0.1928020565552515,-7.210796915167066,18.856041131105428,0.8097686375321587,2.814910025706979,-5.2056555269922455,-1.1953727506426617,3.817480719794389,-6.208226221079656,-15.231362467866347
58,magadan_oblast,resumes,security,11.838046272493557,-0.1928020565552515,1.8123393316195688,-7.210796915167066,-26.259640102827746,2.814910025706979,21.863753213367602,3.817480719794389,5.8226221079692095,-8.213367609254476,-5.2056555269922455,4.820051413881799,3.817480719794389
59,magadan_oblast,resumes,arts,,-30.269922879177386,-74.38303341902315,48.933161953727506,-22.24935732647816,239.4215938303342,38.90745501285346,18.856041131105428,,,,-44.305912596401015,-30.269922879177386
60,primorsky_krai,indexes,all,2.7994858611825184,2.3984575835475574,2.298200514138817,2.3984575835475574,2.3984575835475574,2.3984575835475574,2.4987146529562976,2.3984575835475574,2.3984575835475574,2.4987146529562976,2.598971722365038,3.401028277634961,3.501285347043702
61,primorsky_krai,indexes,it,1.3958868894601535,1.2956298200514134,1.1953727506426732,1.2956298200514134,1.2956298200514134,1.2956298200514134,1.1953727506426732,1.095115681233933,1.1953727506426732,1.2956298200514134,1.1953727506426732,1.796915167095115,1.997429305912596
62,primorsky_krai,indexes,security,1.997429305912596,1.997429305912596,1.997429305912596,2.3984575835475574,2.4987146529562976,2.097686375321336,2.097686375321336,1.897172236503856,2.097686375321336,2.097686375321336,1.897172236503856,2.598971722365038,2.4987146529562976
63,primorsky_krai,indexes,arts,4.804627249357326,4.002570694087403,3.6015424164524417,3.2005141388174803,3.2005141388174803,3.7017994858611822,3.3007712082262204,2.899742930591259,2.4987146529562976,1.997429305912596,1.5964010282776346,2.1979434447300767,2.298200514138817
64,primorsky_krai,vacancies,all,10.044987146529557,8.039845758354751,2.024421593830329,1.0218508997429225,2.024421593830329,4.029562982005132,4.029562982005132,7.037275064267352,-2.9884318766066826,-6.998714652956302,8.039845758354751,-16.021850899742937,-4.993573264781496
65,primorsky_krai,vacancies,it,-3.991002570694093,5.032133676092538,4.029562982005132,-5.996143958868899,3.0269922879177287,11.047557840616957,11.047557840616957,11.047557840616957,-6.998714652956302,-9.003856041131115,5.032133676092538,-24.042416452442154,-9.003856041131115
66,primorsky_krai,vacancies,security,-31.06041131105399,2.024421593830329,-10.006426735218518,-17.02442159383034,-9.003856041131115,22.075835475578394,8.039845758354751,7.037275064267352,-3.991002570694093,0.019280205655519467,4.029562982005132,-23.039845758354765,3.0269922879177287
67,primorsky_krai,vacancies,arts,3.0269922879177287,12.05012853470436,-3.991002570694093,6.0347043701799485,5.032133676092538,4.029562982005132,8.039845758354751,11.047557840616957,6.0347043701799485,-11.008997429305921,9.042416452442154,-31.06041131105399,-19.02956298200514
68,primorsky_krai,resumes,all,-1.9890745501285423,-7.001928020565558,-2.9916452442159382,5.028920308483293,0.016066838046267407,3.0237789203084766,8.036632390745499,2.0212082262210735,-2.9916452442159382,-1.9890745501285423,12.04691516709511,10.041773778920298,-0.9865038560411392
69,primorsky_krai,resumes,it,6.031491002570689,-2.9916452442159382,-1.9890745501285423,3.0237789203084766,4.026349614395887,8.036632390745499,6.031491002570689,-1.9890745501285423,-2.9916452442159382,0.016066838046267407,2.0212082262210735,10.041773778920298,2.0212082262210735
70,primorsky_krai,resumes,security,1.0186375321336705,0.016066838046267407,-10.009640102827774,2.0212082262210735,-5.999357326478155,3.0237789203084766,6.031491002570689,-0.9865038560411392,5.028920308483293,1.0186375321336705,-7.001928020565558,4.026349614395887,0.016066838046267407
71,primorsky_krai,resumes,arts,4.026349614395887,-7.001928020565558,-12.01478149100258,-4.996786632390748,6.031491002570689,18.062339331619533,-2.9916452442159382,-0.9865038560411392,-9.007069408740364,-30.061053984575842,-12.01478149100258,-3.994215938303345,-15.02249357326479
72,buryatia,indexes,all,3.7994858611825197,3.097686375321337,3.097686375321337,3.5989717223650386,3.3984575835475583,3.3984575835475583,3.4987146529562985,3.5989717223650386,3.89974293059126,3.89974293059126,4.300771208226221,4.701799485861183,4.902313624678664
73,buryatia,indexes,it,2.4961439588688945,2.2956298200514142,1.8946015424164528,2.195372750642674,1.994858611825193,2.095115681233933,2.195372750642674,2.095115681233933,1.994858611825193,2.195372750642674,2.095115681233933,2.4961439588688945,2.3958868894601544
74,buryatia,indexes,security,4.701799485861183,3.6992287917737787,2.796915167095116,3.7994858611825197,3.197943444730077,3.097686375321337,4.0,3.7994858611825197,4.601542416452442,4.300771208226221,4.200514138817481,3.5989717223650386,3.2982005141388173
75,buryatia,indexes,arts,3.097686375321337,2.897172236503856,5.203084832904885,4.802056555269923,7.208226221079691,5.604113110539846,6.60668380462725,4.902313624678664,4.10025706940874,3.7994858611825197,4.902313624678664,5.303341902313624,4.5012853470437015
76,buryatia,vacancies,all,11.028277634961427,15.038560411311039,-1.0025706940874102,-7.017994858611843,4.010282776349598,2.0051413881747777,3.0077120822622163,3.0077120822622163,-11.028277634961455,-2.0051413881748203,2.0051413881747777,3.0077120822622163,-7.017994858611843
77,buryatia,vacancies,it,9.02313624678662,11.028277634961427,20.05141388174806,-8.020565552699239,12.030848329048823,-1.4210854715202004e-14,11.028277634961427,4.010282776349598,-7.017994858611843,-12.030848329048851,5.012853470437008,-4.0102827763496265,3.0077120822622163
78,buryatia,vacancies,security,14.035989717223643,15.038560411311039,35.089974293059115,-29.07455012853471,9.02313624678662,1.002570694087396,-19.04884318766068,15.038560411311039,-18.046272493573284,1.002570694087396,2.0051413881747777,25.064267352185077,3.0077120822622163
79,buryatia,vacancies,arts,64.16452442159382,3.0077120822622163,-53.1362467866324,20.05141388174806,-17.043701799485873,37.09511568123392,-14.035989717223657,23.059125964010285,-6.015424164524433,-18.046272493573284,-19.04884318766068,-9.023136246786649,-6.015424164524433
80,buryatia,resumes,all,-6.015424164524418,-7.0179948586118215,1.0025706940874102,7.017994858611825,-1.002570694087403,1.0025706940874102,7.017994858611825,4.010282776349616,-2.005141388174806,-2.005141388174806,13.033419023136247,11.02827763496144,-2.005141388174806
81,buryatia,resumes,it,5.0128534704370225,1.0025706940874102,-1.002570694087403,5.0128534704370225,1.0025706940874102,7.017994858611825,17.04370179948586,-4.010282776349612,-8.020565552699225,-8.020565552699225,5.0128534704370225,13.033419023136247,-2.005141388174806
82,buryatia,resumes,security,9.023136246786635,-9.023136246786635,1.0025706940874102,-3.007712082262209,-7.0179948586118215,-5.012853470437015,7.017994858611825,9.023136246786635,-2.005141388174806,-5.012853470437015,0.0,6.015424164524422,-5.012853470437015
83,buryatia,resumes,arts,0.0,-4.010282776349612,-17.04370179948586,9.023136246786635,25.06426735218509,7.017994858611825,0.0,-8.020565552699225,-21.05398457583547,-25.06426735218509,6.015424164524422,-2.005141388174806,-20.05141388174807
84,sakha_republic,indexes,all,3.897172236503855,3.2956298200514125,3.095115681233932,3.3958868894601544,3.4961439588688936,3.4961439588688936,3.5964010282776337,3.6966580976863748,3.1953727506426732,3.1953727506426732,3.4961439588688936,4.197943444730076,3.997429305912596
85,sakha_republic,indexes,it,3.1953727506426732,2.4935732647814906,1.992287917737789,2.1928020565552693,2.3933161953727504,2.994858611825192,2.59383033419023,2.59383033419023,2.2930591259640094,2.2930591259640094,1.992287917737789,3.1953727506426732,3.3958868894601544
86,sakha_republic,indexes,security,4.298200514138816,3.796915167095115,3.2956298200514125,3.095115681233932,3.4961439588688936,3.1953727506426732,3.2956298200514125,3.2956298200514125,3.095115681233932,3.3958868894601544,3.3958868894601544,3.2956298200514125,2.894601542416452
87,sakha_republic,indexes,arts,8.10796915167095,4.598971722365037,6.203084832904884,6.604113110539845,8.910025706940875,7.205655526992288,6.904884318766067,7.005141388174806,5.601542416452441,4.89974293059126,6.203084832904884,7.105398457583546,4.498714652956298
88,sakha_republic,vacancies,all,12.969151670951135,11.966580976863739,2.9434447300771183,-1.0668380462725082,-1.0668380462725082,1.9408740359897223,5.95115681233932,0.9383033419023121,15.976863753213351,-10.089974293059143,-1.0668380462725082,-8.084832904884308,-0.06426735218509805
89,sakha_republic,vacancies,it,8.958868894601537,14.974293059125955,9.961439588688933,-6.079691516709531,2.9434447300771183,-12.095115681233935,31.01542416452442,0.9383033419023121,10.964010282776329,-12.095115681233935,29.010282776349598,-27.133676092544988,-3.0719794344473144
90,sakha_republic,vacancies,security,17.982005141388157,5.95115681233932,9.961439588688933,16.97943444730076,-12.095115681233935,11.966580976863739,-2.069408740359904,16.97943444730076,5.95115681233932,-17.107969151670957,4.94858611825191,-2.069408740359904,2.9434447300771183
91,sakha_republic,vacancies,arts,66.10539845758352,62.095115681233914,-13.09768637532136,-1.0668380462725082,-22.12082262210798,30.01285347043701,5.95115681233932,-4.07455012853471,10.964010282776329,-19.113110539845763,-38.16195372750644,-21.118251928020584,30.01285347043701
92,sakha_republic,resumes,all,-5.999357326478155,-5.999357326478155,-0.9865038560411392,6.031491002570689,3.0237789203084766,3.0237789203084766,8.036632390745499,6.031491002570689,-1.9890745501285423,-8.004498714652968,8.036632390745499,8.036632390745499,-2.9916452442159382
93,sakha_republic,resumes,it,7.034061696658092,-8.004498714652968,-13.017352185089983,4.026349614395887,13.049485861182514,9.039203084832902,12.04691516709511,1.0186375321336705,-0.9865038560411392,-9.007069408740364,11.044344473007705,14.05205655526991,4.026349614395887
94,sakha_republic,resumes,security,-1.9890745501285423,-5.999357326478155,-4.996786632390748,10.041773778920298,0.016066838046267407,1.0186375321336705,3.0237789203084766,18.062339331619533,-1.9890745501285423,-8.004498714652968,4.026349614395887,-4.996786632390748,-10.009640102827774
95,sakha_republic,resumes,arts,-10.009640102827774,-8.004498714652968,16.05719794344472,6.031491002570689,5.028920308483293,5.028920308483293,1.0186375321336705,-2.9916452442159382,-10.009640102827774,-29.058483290488432,-22.04048843187661,-10.009640102827774,-17.027634961439595
96,sakhalin_oblast,indexes,all,5.105398457583547,4.303341902313624,4.203084832904883,4.203084832904883,4.102827763496142,4.002570694087403,4.303341902313624,4.303341902313624,4.303341902313624,4.604113110539846,4.503856041131105,5.205655526992287,4.604113110539846
97,sakhalin_oblast,indexes,it,2.899742930591259,2.298200514138817,2.598971722365038,3.10025706940874,2.9999999999999996,2.6992287917737783,2.3984575835475574,2.298200514138817,2.1979434447300767,2.6992287917737783,2.598971722365038,3.7017994858611822,3.902313624678663
98,sakhalin_oblast,indexes,security,2.899742930591259,2.3984575835475574,2.4987146529562976,2.3984575835475574,2.3984575835475574,2.4987146529562976,4.102827763496142,2.9999999999999996,2.1979434447300767,1.2956298200514134,1.3958868894601535,1.897172236503856,1.6966580976863748
99,sakhalin_oblast,indexes,arts,2.899742930591259,1.4961439588688945,1.4961439588688945,2.7994858611825184,3.7017994858611822,3.10025706940874,3.6015424164524417,2.9999999999999996,2.097686375321336,1.6966580976863748,1.5964010282776346,3.3007712082262204,3.2005141388174803
100,sakhalin_oblast,vacancies,all,9.961439588688904,14.974293059125955,1.9408740359896797,2.94344473007709,1.9408740359896797,7.956298200514112,3.9460154241645,2.94344473007709,-4.0745501285347245,-9.087403598971719,9.961439588688904,-6.079691516709545,13.971722365038545
101,sakhalin_oblast,vacancies,it,1.9408740359896797,12.969151670951135,-2.0694087403599326,-13.09768637532133,16.979434447300747,21.99228791773777,17.98200514138813,-1.0668380462725224,0.9383033419022979,-21.118251928020584,11.966580976863725,-16.10539845758356,-3.071979434447343
102,sakhalin_oblast,vacancies,security,10.964010282776314,64.10025706940873,-10.089974293059157,3.9460154241645,6.953727506426702,16.979434447300747,-26.131105398457606,35.02570694087403,19.98714652956295,41.04113110539842,-3.071979434447343,-16.10539845758356,3.9460154241645
103,sakhalin_oblast,vacancies,arts,79.13881748071978,105.20565552699225,-14.100257069408798,-57.21079691516712,-17.10796915167097,35.02570694087403,-9.087403598971719,7.956298200514112,7.956298200514112,-1.0668380462725224,-0.06426735218511226,-47.18508997429308,0.9383033419022979
104,sakhalin_oblast,resumes,all,-2.030848329048851,-3.033419023136247,-1.0282776349614409,1.9794344473007683,0.9768637532133653,5.989717223650388,8.997429305912597,3.9845758354755816,-2.030848329048851,-3.033419023136247,6.992287917737784,7.994858611825194,0.9768637532133653
105,sakhalin_oblast,resumes,it,-3.033419023136247,-9.048843187660665,7.994858611825194,3.9845758354755816,13.007712082262216,10.0,3.9845758354755816,-4.035989717223657,-5.038560411311053,-3.033419023136247,8.997429305912597,20.025706940874038,2.9820051413881714
106,sakhalin_oblast,resumes,security,-31.105398457583533,34.06169665809769,-5.038560411311053,0.9768637532133653,4.987146529562985,20.025706940874038,24.03598971722365,-1.0282776349614409,-13.059125964010278,-13.059125964010278,-0.025706940874037798,16.015424164524433,-7.043701799485845
107,sakhalin_oblast,resumes,arts,-0.025706940874037798,0.9768637532133653,-13.059125964010278,-18.0719794344473,11.002570694087403,11.002570694087403,5.989717223650388,-9.048843187660665,-25.08997429305913,-18.0719794344473,-10.051413881748076,12.005141388174813,-1.0282776349614409
108,khabarovsk_krai,indexes,all,3.501285347043702,2.9999999999999996,2.899742930591259,2.9999999999999996,2.9999999999999996,2.899742930591259,2.899742930591259,2.899742930591259,2.899742930591259,2.9999999999999996,3.10025706940874,3.902313624678663,4.102827763496142
